review_rank,source_index,date,model_partition,pca_reconstruction_error,anomaly_score_ratio,is_final_pca_anomaly,anomaly_score_margin,anomaly_score_excess_pct,anomaly_direction,anomaly_severity,track_id,artist,country,streams,position,severity_rank,is_high_priority_review,priority_score
762,1255593,2015-07-02,Training,0.273879736661911,2.8776066956273207,True,0.17870351362973427,187.76066956273206,Negative,Very High,21BYhl07wWqGRQaj7sUxdV,['Måns Zelmerlöw'],fi,174609,26,3,True,7.194016739068302
763,718200,2022-03-17,Test,0.2737636860739829,2.8763873723107305,True,0.17858746304180614,187.63873723107304,Negative,Very High,16uUro9vLJogJJued0TFos,['COLLAR'],hk,58671,43,3,True,7.1909684307768265
764,269662,2017-04-06,Training,0.2735636830329895,2.874285975190509,True,0.17838746000081276,187.42859751905092,Negative,Very High,0Qld0SMt9XPAktXDrhDcih,"['Mikael Gabriel', 'Isac Elliot']",fi,40035,198,3,True,7.1857149379762735
765,3952796,2021-05-27,Test,0.2732044379434549,2.8705114495990367,True,0.17802821491127815,187.05114495990367,Negative,Very High,5xrtzzzikpG3BLbo4q1Yul,['IU'],kr,49670,11,3,True,7.176278623997591
766,3065833,2021-06-10,Test,0.27313908885671645,2.869824838125535,True,0.1779628658245397,186.9824838125535,Negative,Very High,4hAekThpcWg7vMGCUysDQs,"['ibe', 'Blacflaco', 'Elastinen']",fi,74236,79,3,True,7.174562095313838
767,4749931,2015-07-09,Training,0.2731320261955261,2.869750631974405,True,0.17795580316334939,186.9750631974405,Negative,Very High,71ywEs45ClmTNRiaJ7YEsr,['Maroon 5'],ch,6755,158,3,True,7.174376579936013
768,4435128,2020-04-09,Validation,0.2729284465312958,2.867611655896719,True,0.17775222349911904,186.7611655896719,Negative,Very High,6caWW1dpSJQtmO8zlgGo9g,['Antti Tuisku'],fi,48807,147,3,True,7.169029139741797
769,5214860,2021-07-22,Test,0.27292081956983955,2.8675315207409704,True,0.1777445965376628,186.75315207409704,Negative,Very High,7mEDVrAHDnQJStDo8jKJJm,['Go_A'],lv,7580,92,3,True,7.168828801852426
770,2921557,2019-04-04,Training,0.2728811204433441,2.867114408932678,True,0.17770489741116738,186.7114408932678,Positive,Very High,4SSnFejRGlZikf02HLewEF,['Billie Eilish'],ca,1190458,4,3,True,7.167786022331695
771,2466546,2021-08-12,Test,0.3635348647089228,3.8195975121435595,True,0.26835864167674606,281.95975121435595,Flat,Very High,3iPbmpKBMflYd7UjdYftoj,['TWICE'],ph,644713,31,3,True,7.161745335269174
772,1219281,2016-07-07,Training,0.272484689950943,2.8629491827893045,True,0.17730846691876626,186.29491827893045,Negative,Very High,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']",ad,1365,1,3,True,7.157372956973261
773,4881807,2019-10-03,Validation,0.2723701298236847,2.8617455194834016,True,0.17719390679150795,186.17455194834017,Negative,Very High,7BuHdm4lQqcyG3qTwdkxus,"['Wisin & Yandel', 'Romeo Santos']",cr,23492,167,3,True,7.154363798708504
774,3154518,2016-12-08,Training,0.2722761034965515,2.860757601239352,True,0.17709988046437478,186.0757601239352,Negative,Very High,4pLwZjInHj3SimIyN9SnOz,"['Ariana Grande', 'Nicki Minaj']",mx,1006866,16,3,True,7.151894003098381
775,2837970,2015-07-16,Training,0.27223461866378784,2.8603217273262884,True,0.1770583956316111,186.03217273262885,Negative,Very High,4Ld3RS6KBXGsvtfmnjxlVl,"['Nicky Jam', 'Enrique Iglesias']",bo,3774,2,3,True,7.150804318315721
776,450444,2021-07-15,Test,0.27222021965594007,2.860170439458489,True,0.17704399662376333,186.01704394584888,Negative,Very High,0htvkHTlXpui40I957NFUt,['Marwan Moussa'],eg,66246,9,3,True,7.150426098646222
777,2551707,2020-09-24,Validation,0.2721433639526367,2.8593629299686723,True,0.17696714092045998,185.93629299686722,Negative,Very High,3rkMxMg4S5GhBtQtAdj5z2,"['David Carreira', 'MC Kevinho']",pt,108009,26,3,True,7.14840732492168
778,2662454,2015-09-17,Training,0.2721300423145294,2.859222961837107,True,0.17695381928235268,185.92229618371067,Negative,Very High,41Fflg7qHiVOD6dEPvsCzO,"['Fifth Harmony', 'Kid Ink']",sk,3872,38,3,True,7.148057404592767
779,1156088,2017-07-20,Training,0.2718176543712616,2.8559407561210612,True,0.17664143133908486,185.5940756121061,Negative,Very High,1sCxVKWImDZSZKvG0U9B23,['Selena Gomez'],lt,13701,26,3,True,7.139851890302653
780,3595807,2015-07-23,Training,0.2716282606124878,2.8539508288814632,True,0.17645203758031106,185.39508288814633,Positive,Very High,5SqSckut3FcoQKmGkMWgp1,['The Weeknd'],ca,38111,117,3,True,7.134877072203658
781,70446,2015-09-17,Training,0.2713506817817688,2.851034356448793,True,0.17617445874959206,185.1034356448793,Positive,Very High,06Hdbxh6NCy6TIhjdXTchB,"['Robin Schulz', 'Ilsey']",gt,5958,55,3,True,7.127585891121982
782,3020178,2018-03-08,Training,0.2712649405002594,2.8501334877362323,True,0.17608871746808266,185.01334877362322,Negative,Very High,4c2W3VKsOFoIg2SFaO6DY5,['Rita Ora'],de,297593,162,3,True,7.125333719340581
783,3703937,2020-09-17,Validation,0.2708364427089691,2.845631336068106,True,0.17566021967679238,184.5631336068106,Positive,Very High,5bgOnX2KXKiC006R5hnHAJ,['kizaru'],ua,35237,44,3,True,7.1140783401702645
784,1918764,2022-02-17,Test,0.27083519909941334,2.845618269679084,True,0.1756589760672366,184.5618269679084,Positive,Very High,2vOAHp8PBBFYqvQUWSoITY,['Mrs. GREEN APPLE'],jp,216033,163,3,True,7.11404567419771
785,1937421,2019-06-13,Training,0.2707860469818115,2.8451018369395205,True,0.17560982394963479,184.51018369395206,Positive,Very High,2x0RZdkZcD8QRI53XT4GI5,"['Avicii', 'Aloe Blacc']",dk,362835,9,3,True,7.112754592348801
786,3309824,2020-07-16,Validation,0.27078354358673096,2.8450755342033873,True,0.17560732055455422,184.50755342033872,Negative,Very High,527k23H0A4Q0UJN3vGs0Da,['Don Toliver'],bg,8643,58,3,True,7.112688835508468
787,4405779,2016-06-02,Training,0.2707810401916504,2.845049231467254,True,0.17560481715947365,184.50492314672542,Negative,Very High,6ZpR2XFuQJSHAQwg9495KZ,"['Jack Ü', 'Skrillex', 'Diplo', 'kai']",id,16178,103,3,True,7.112623078668135
788,3721605,2015-09-17,Training,0.2707115709781647,2.844319330539559,True,0.17553534794598794,184.4319330539559,Negative,Very High,5eWgDlp3k6Tb5RD8690s6I,['Maroon 5'],bo,6356,13,3,True,7.110798326348897
789,3972789,2021-07-22,Test,0.27068130374821736,2.8440013180256867,True,0.17550508071604062,184.40013180256867,Negative,Very High,5zxZ7M4RgWZUHlMEwac8vt,['Tusse'],no,67310,198,3,True,7.1100032950642165
790,4776076,2020-10-08,Validation,0.2703782916069031,2.840817622227926,True,0.17520206857472634,184.0817622227926,Negative,Very High,74j34STf8L6uADnTN69ohv,"['Rauw Alejandro', 'Chencho Corleone', 'KEVVO', 'Bryant Myers', 'Lyanno', 'Dalex']",do,19458,88,3,True,7.102044055569815
791,3769076,2020-08-27,Validation,0.270367294549942,2.8407020780656267,True,0.17519107151776528,184.07020780656268,Negative,Very High,5iz2mZPb0FiXOG9X1TTfRW,"['DJ-MK', 'M.s', 'MJ']",sa,227010,1,3,True,7.101755195164067
792,4488333,2020-12-10,Validation,0.270242303609848,2.8393888200258353,True,0.17506608057767128,183.9388820025835,Positive,Very High,6gBFPUFcJLzWGx4lenP6h2,['Travis Scott'],au,306164,124,3,True,7.098472050064588
793,5117789,2015-09-24,Training,0.2702116072177887,2.8390662983803927,True,0.17503538418561196,183.90662983803927,Negative,Very High,7fEGUogfVroN6IQL6Q7atH,['Zion & Lennox'],gt,4374,96,3,True,7.097665745950982
794,3357420,2020-08-20,Validation,0.2701934576034546,2.8388756035434275,True,0.17501723457127785,183.88756035434275,Negative,Very High,57Ba26w9eoXx8BBUNgRNLV,"['Super Yei', 'Jone Quest', 'Sammy', 'Myke Towers', 'Lenny Tavárez', 'Rafa Pabön']",ni,8967,63,3,True,7.097189008858569
795,2050152,2021-08-05,Test,0.2701782239549923,2.8387155462520477,True,0.17500200092281556,183.87155462520477,Negative,Very High,37BZB0z9T8Xu7U3e65qxFy,"['The Weeknd', 'Ariana Grande']",no,206842,44,3,True,7.096788865630119
796,2575753,2022-08-18,Test,0.2699771500808841,2.836602898074779,True,0.17480092704870734,183.6602898074779,Positive,Very High,3sqrvkNC6IPTIXvvbx9Arw,['Taylor Swift'],my,196226,20,3,True,7.091507245186948
797,3444742,2020-04-16,Validation,0.2699565589427948,2.836386550572921,True,0.17478033591061806,183.6386550572921,Negative,Very High,5GBbUx3eAHDgoOvdcpFObI,['Gazapizm'],tr,811381,7,3,True,7.090966376432303
798,4290880,2017-04-27,Training,0.26990553736686707,2.8358504757603025,True,0.17472931433469033,183.58504757603023,Negative,Very High,6RUKPb4LETWmmr3iAEQktW,"['The Chainsmokers', 'Coldplay']",gb,1963087,9,3,True,7.089626189400756
799,3681229,2016-11-24,Training,0.2697737514972687,2.834465824579578,True,0.17459752846509194,183.44658245795782,Negative,Very High,5aAx2yezTd8zXrkmtKl66Z,"['The Weeknd', 'Daft Punk']",at,71954,11,3,True,7.086164561448945
800,5029285,2016-11-24,Training,0.2697737514972687,2.834465824579578,True,0.17459752846509194,183.44658245795782,Negative,Very High,7MXVkk9YMctZqd1Srtv4MB,"['The Weeknd', 'Daft Punk']",at,71954,11,3,True,7.086164561448945
801,3224624,2021-02-18,Validation,0.26969465613365173,2.8336347833688946,True,0.174518433101475,183.36347833688947,Positive,Very High,4u8RkgV6P4TLi89SmlUtv8,['IV Of Spades'],ph,265085,103,3,True,7.084086958422237
802,388338,2020-07-16,Validation,0.26948341727256775,2.8314153334437533,True,0.174307194240391,183.14153334437532,Negative,Very High,0bg9us6qbMWTAMSF3y4egO,['RAF Camora'],at,35437,168,3,True,7.078538333609384
803,3077117,2021-07-08,Test,0.2694701663429416,2.831276108233885,True,0.17429394331076484,183.1276108233885,Positive,Very High,4iJyoBOLtHqaGxP12qzhQI,"['Justin Bieber', 'Daniel Caesar', 'Giveon']",do,42249,45,3,True,7.078190270584712
804,354085,2022-08-18,Test,0.2693372953622837,2.8298800559802353,True,0.17416107233010694,182.98800559802353,Positive,Very High,0YWa7stUSTPrqjoB6NhoxU,['Rasmus Seebach'],dk,176476,44,3,True,7.074700139950588
805,2475867,2015-10-01,Training,0.26925134658813477,2.828977007178647,True,0.17407512355595803,182.89770071786472,Negative,Very High,3jEPu6FD1icy9cLllhB2XK,"['Disclosure', 'Sam Smith']",ch,24560,53,3,True,7.072442517946618
806,3618119,2022-12-08,Test,0.26921368398889955,2.8285812928076064,True,0.17403746095672282,182.85812928076064,Negative,Very High,5UV2oqgMXvlkOvvtK3aT7f,['mor ve ötesi'],tr,1181635,31,3,True,7.0714532320190155
807,5172410,2015-09-10,Training,0.2691798210144043,2.8282255004319854,True,0.17400359798222756,182.82255004319853,Positive,Very High,7jUzRMSLtbmOD3O5Qc2ryj,['Agir'],pt,8831,148,3,True,7.0705637510799635
808,4110647,2015-09-17,Training,0.26897144317626953,2.8260361107767107,True,0.1737952201440928,182.60361107767108,Positive,Very High,6DUdDIRgLqCGq1DwkNWQTN,['Maluma'],mx,247165,57,3,True,7.065090276941777
809,1330876,2015-09-10,Training,0.26895079016685486,2.825819113203612,True,0.17377456713467812,182.5819113203612,Negative,Very High,26rdOwwjC2UnweK3xeS58u,"['Flo Rida', 'Sage The Gemini', 'Lookas']",uy,2592,177,3,True,7.064547783009029
810,3681846,2016-11-24,Training,0.26890915632247925,2.8253816736514925,True,0.1737329332903025,182.53816736514926,Negative,Very High,5aAx2yezTd8zXrkmtKl66Z,"['The Weeknd', 'Daft Punk']",ca,1074408,2,3,True,7.063454184128731
811,5029987,2016-11-24,Training,0.26890915632247925,2.8253816736514925,True,0.1737329332903025,182.53816736514926,Negative,Very High,7MXVkk9YMctZqd1Srtv4MB,"['The Weeknd', 'Daft Punk']",ca,1074408,2,3,True,7.063454184128731
812,3790683,2015-09-17,Training,0.26881465315818787,2.824388745362466,True,0.17363843012601113,182.4388745362466,Negative,Very High,5kZRoc6Gz7u5eu4a0YM2LS,"['Lost Frequencies', 'Janieck Devy']",no,607764,6,3,True,7.060971863406165
813,4295131,2021-04-22,Validation,0.2686280608177185,2.8224282521371116,True,0.17345183778554177,182.24282521371117,Positive,Very High,6RUr6r5OexrMOYDtgu1QtS,"['C. Tangana', 'Toquinho']",es,330098,141,3,True,7.056070630342779
814,404964,2021-10-28,Test,0.26841907379774727,2.8202324619143733,True,0.17324285076557053,182.02324619143732,Negative,Very High,0dnkOK5hGUCmIJ7FDF0yHz,['JEON SOMI'],kr,24106,36,3,True,7.050581154785933
815,2979238,2022-04-07,Test,0.2684189070518659,2.820230709944437,True,0.17324268401968915,182.0230709944437,Negative,Very High,4Y3889XjcyuyMxTOjT30TE,"['Ditonellapiaga', 'Donatella Rettore']",it,283198,185,3,True,7.050576774861092
816,3764210,2020-10-22,Validation,0.26816004514694214,2.8175108929914545,True,0.1729838221147654,181.75108929914546,Negative,Very High,5id3Rqn7SPj1LX4FfY4nGz,['Sia'],au,497755,38,3,True,7.043777232478636
817,3304244,2020-09-17,Validation,0.26736199855804443,2.8091259564655755,True,0.1721857755258677,180.91259564655755,Positive,Very High,51Of5p3lKZeOg6itfs4og4,['twocolors'],ua,23562,43,3,True,7.0228148911639385
818,2158285,2020-01-16,Validation,0.2672901451587677,2.8083710053129916,True,0.17211392212659096,180.83710053129914,Positive,Very High,3GRSqlALWISqLeNncZMbpX,"['Lauv', 'LANY']",my,231459,12,3,True,7.020927513282479
819,3132155,2019-05-23,Training,0.267202764749527,2.80745291457082,True,0.17202654171735024,180.745291457082,Negative,Very High,4n7jnSxVLd8QioibtTDBDq,"['Alan Walker', 'Sabrina Carpenter', 'Farruko']",in,214582,7,3,True,7.01863228642705
820,4115897,2018-09-06,Training,0.26715806126594543,2.8069832228541562,True,0.1719818382337687,180.69832228541563,Positive,Very High,6De0lHrwBfPfrhorm9q1Xl,['Danny Ocean'],mx,921673,38,3,True,7.017458057135391
821,3959786,2015-01-04,Training,0.26715314388275146,2.8069315567653232,True,0.17197692085057473,180.6931556765323,Positive,Very High,5yjA8BscTvoceGWY2P1I8F,['Ricky Martin'],cl,27332,100,3,True,7.0173288919133086
822,3788103,2019-11-21,Validation,0.2670600414276123,2.8059533454834185,True,0.17188381839543557,180.59533454834184,Negative,Very High,5kXsXhXlm01XGdHgSkSo8y,['Saad Lamjarred'],ma,11167,22,3,True,7.014883363708546
823,4839859,2017-06-22,Training,0.26701298356056213,2.8054589166696773,True,0.1718367605283854,180.54589166696772,Positive,Very High,79cuOz3SPQTuFrp8WgftAu,['Shawn Mendes'],sk,19699,10,3,True,7.013647291674193
824,2350908,2020-01-16,Validation,0.26681089401245117,2.8033355969825466,True,0.17163467098027443,180.33355969825467,Negative,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],lt,37232,3,3,True,7.008338992456366
825,2350570,2020-01-16,Validation,0.26677727699279785,2.8029823888116154,True,0.1716010539606211,180.29823888116155,Negative,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],hu,79377,7,3,True,7.007455972029039
826,4862933,2015-07-23,Training,0.26625266671180725,2.7974703999526622,True,0.1710764436796305,179.74703999526622,Positive,Very High,7BFI9QZPQKgYuR2HhDgwbG,['Lorde'],au,41377,149,3,True,6.993675999881655
827,4265047,2020-09-17,Validation,0.2660457193851471,2.795296040432321,True,0.17086949635297036,179.5296040432321,Negative,Very High,6PBVlqjvNb26dYZOFKTX51,['HENSY'],ua,48455,6,3,True,6.988240101080803
828,3118945,2020-07-16,Validation,0.26589488983154297,2.7937113005802976,True,0.17071866679936623,179.37113005802976,Negative,Very High,4lCwnBZurX0OIqMKBOHRlS,"['SNIK', 'Guè', 'Noizy', 'Capo Plaza']",gr,39000,66,3,True,6.984278251450744
829,1775865,2018-03-22,Training,0.26579323410987854,2.7926432216166046,True,0.1706170110777018,179.26432216166046,Negative,Very High,2iCOdoyDmWG3hWkbtH1KB2,"['Natti Natasha', 'Bad Bunny']",do,37679,18,3,True,6.981608054041511
830,3513903,2015-09-24,Training,0.2653956711292267,2.7884660966164097,True,0.17021944809704995,178.84660966164097,Positive,Very High,5MhsZlmKJG6X5kTHkdwC4B,"['AronChupa', 'Little Sis Nora']",at,5735,146,3,True,6.971165241541025
831,3683408,2016-11-24,Training,0.26538556814193726,2.7883599462884434,True,0.17020934510976052,178.83599462884433,Negative,Very High,5aAx2yezTd8zXrkmtKl66Z,"['The Weeknd', 'Daft Punk']",hu,43378,6,3,True,6.970899865721108
832,5031816,2016-11-24,Training,0.26538556814193726,2.7883599462884434,True,0.17020934510976052,178.83599462884433,Negative,Very High,7MXVkk9YMctZqd1Srtv4MB,"['The Weeknd', 'Daft Punk']",hu,43378,6,3,True,6.970899865721108
833,4050776,2020-01-30,Validation,0.2653014659881592,2.7874762996054936,True,0.17012524295598244,178.74762996054935,Negative,Very High,684EjRHwNsZQ9hCQxL4NYL,"['Dímelo Flow', 'Nicky Jam', 'Sech', 'Farruko', 'Zion', 'Lunay']",ar,560125,44,3,True,6.968690749013734
834,5341351,2017-12-21,Training,0.26516368985176086,2.7860287097347363,True,0.16998746681958413,178.6028709734736,Negative,Very High,7vGuf3Y35N4wmASOKLUVVU,"['Marshmello', 'Khalid']",sg,184782,12,3,True,6.965071774336841
835,3118946,2020-07-23,Validation,0.2648846209049225,2.783096580911511,True,0.16970839787274575,178.30965809115108,Negative,Very High,4lCwnBZurX0OIqMKBOHRlS,"['SNIK', 'Guè', 'Noizy', 'Capo Plaza']",gr,34737,83,3,True,6.9577414522787775
836,4360712,2018-05-24,Training,0.2647724449634552,2.7819179678304966,True,0.16959622193127846,178.19179678304965,Negative,Very High,6WbADFqMvR8N5u0BvtsWQE,"['Avicii', 'Sandro Cavazza']",se,1094920,5,3,True,6.9547949195762415
837,644800,2017-09-21,Training,0.2646929919719696,2.7810831690860796,True,0.16951676893979287,178.10831690860795,Negative,Very High,104buTcnP2AsxqB7U1FIZ4,"['Linkin Park', 'Kiiara']",hu,8443,113,3,True,6.952707922715199
838,5220315,2022-02-03,Test,0.2646000777165007,2.780106935185334,True,0.16942385468432394,178.0106935185334,Negative,Very High,7n2FZQsaLb7ZRfRPfEeIvr,['IVE'],kr,63503,3,3,True,6.950267337963335
839,1937461,2019-06-13,Training,0.2643515169620514,2.777495350626392,True,0.16917529392987465,177.7495350626392,Positive,Very High,2x0RZdkZcD8QRI53XT4GI5,"['Avicii', 'Aloe Blacc']",ee,22673,4,3,True,6.94373837656598
840,4409020,2023-04-06,Test,0.2642348913589465,2.776269985725481,True,0.16905866832676977,177.62699857254808,Negative,Very High,6aINWu0V4uW9fggLqPq9xO,['Manuel'],hu,73789,50,3,True,6.940674964313702
841,3193079,2015-09-17,Training,0.26420360803604126,2.775941297299857,True,0.16902738500386452,177.59412972998572,Negative,Very High,4s5D7IM9z6xDVwOg9r8Hqp,"['Alejandro Sanz', 'Alejandro Fernández']",es,107989,99,3,True,6.939853243249643
842,252027,2015-07-02,Training,0.2641673982143402,2.77556084700936,True,0.16899117518216347,177.556084700936,Negative,Very High,0OwaujljSrq1eT4By7NxN8,['Gülşen'],tr,18239,69,3,True,6.9389021175234
843,4421075,2015-09-03,Training,0.26360976696014404,2.7697019125356976,True,0.1684335439279673,176.97019125356977,Negative,Very High,6bJ1rkeKujVpRPIwJjq6e0,"['Anna Naklab', 'Alle Farben', 'YouNotUs']",nl,45615,193,3,True,6.924254781339244
844,4251919,2020-11-19,Validation,0.26357051730155945,2.7692895232084673,True,0.1683942942693827,176.92895232084675,Negative,Very High,6NfrH0ANGmgBXyxgV2PeXt,['Bad Bunny'],pe,114725,100,3,True,6.923223808021168
845,2475852,2015-10-01,Training,0.26340538263320923,2.7675544820071116,True,0.1682291596010325,176.75544820071116,Negative,Very High,3jEPu6FD1icy9cLllhB2XK,"['Disclosure', 'Sam Smith']",ca,93333,60,3,True,6.918886205017779
846,2177360,2016-11-17,Training,0.263373464345932,2.7672191221214137,True,0.16819724131375527,176.72191221214138,Negative,Very High,3I7b3MalGmz5NbRjChlmas,"['D-Double', 'Broederliefde', 'SBMG']",nl,174682,100,3,True,6.918047805303535
847,3287438,2022-04-21,Test,0.26333466665290506,2.7668114815175855,True,0.16815844362072832,176.68114815175855,Negative,Very High,50Cf2eYv8zT3v2HAkwhIiL,['Subwoolfer'],no,195035,43,3,True,6.917028703793964
848,1164990,2022-10-27,Test,0.2633308753047471,2.766771646482771,True,0.16815465227257034,176.6771646482771,Negative,Very High,1sbNEFiURUYfy024cJX8JG,['Feid'],ve,70401,23,3,True,6.916929116206928
849,3319349,2015-07-23,Training,0.2630317509174347,2.763628798639237,True,0.16785552788525795,176.36287986392372,Negative,Very High,539HpTjkmnhbPn3p7mjByN,['Rihanna'],ec,1002,192,3,True,6.909071996598093
850,2350188,2020-01-16,Validation,0.2626180946826935,2.759282584621043,True,0.16744187165051674,175.92825846210428,Positive,Very High,3ZCTVFBt2Brf31RLEnCkWJ,['Billie Eilish'],fi,263913,7,3,True,6.898206461552608
851,38247,2021-09-02,Test,0.2625302946622513,2.758360085097055,True,0.16735407163007457,175.8360085097055,Negative,Very High,03LfOYi0icz4souspZVVhq,"['Bizarrap', 'Nicky Jam']",ec,54199,95,3,True,6.895900212742637
852,2451942,2016-09-15,Training,0.26250937581062317,2.7581402943661173,True,0.16733315277844643,175.81402943661172,Negative,Very High,3hB5DgAiMAQ4DzYbsMq1IT,['Justin Bieber'],gt,9422,79,3,True,6.895350735915294
