source_index,source_track_id,source_track_name,source_country,source_date,source_streams,source_chart_position,match_status
2487654,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-08-29,364203,37,observation_not_found
2487655,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-09-05,355330,41,observation_not_found
2487656,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-09-12,337045,47,observation_not_found
2487657,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-09-19,358298,47,observation_not_found
2487658,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-09-26,374311,42,observation_not_found
2487659,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-10-03,409283,37,observation_not_found
2487660,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-10-10,404294,43,observation_not_found
2487661,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-10-17,393559,48,observation_not_found
2487662,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-10-24,383180,48,observation_not_found
2487663,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-10-31,358009,54,observation_not_found
2487664,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-11-07,355140,53,observation_not_found
2487665,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-11-14,357038,52,observation_not_found
2487666,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-11-21,360330,62,observation_not_found
2487667,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-11-28,342176,59,observation_not_found
2487668,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-12-05,294657,77,observation_not_found
2487669,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-12-12,311286,68,observation_not_found
2487670,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-12-19,326610,58,observation_not_found
2487671,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2019-12-26,316591,56,observation_not_found
2487672,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2020-01-02,286367,58,observation_not_found
2487673,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2020-01-09,283507,63,observation_not_found
2487674,3kD2fBvNR5xvbJxO1MW6HT,Yaramızda Kalsın,tr,2020-01-16,291243,71,observation_not_found
2514041,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,co,2020-10-08,81053,143,observation_not_found
2514042,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,co,2020-10-15,77517,145,observation_not_found
2514043,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,co,2020-10-22,71057,181,observation_not_found
2514058,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,gt,2020-10-08,27494,195,observation_not_found
2514059,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,gt,2020-10-15,29681,171,observation_not_found
2514119,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,uy,2020-10-08,15036,153,observation_not_found
2514120,3nowY0ZuWMuAmmAu1plEBP,No Te Vayas,uy,2020-10-15,15550,144,observation_not_found
2524680,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-01-16,295277,108,observation_not_found
2524681,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-01-23,290570,106,observation_not_found
2524682,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-01-30,288808,102,observation_not_found
2524683,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-02-06,285663,105,observation_not_found
2524684,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-02-13,282642,103,observation_not_found
2524685,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-02-20,294485,95,observation_not_found
2524686,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-02-27,288593,100,observation_not_found
2524687,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-03-05,275182,112,observation_not_found
2524688,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-03-12,264440,111,observation_not_found
2524689,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-03-19,243159,109,observation_not_found
2524690,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-03-26,238297,100,observation_not_found
2524691,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-04-02,230638,109,observation_not_found
2524692,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-04-09,231599,114,observation_not_found
2524693,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-04-16,225564,113,observation_not_found
2524694,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-04-23,233507,112,observation_not_found
2524695,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-04-30,215331,115,observation_not_found
2524696,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-05-07,220308,108,observation_not_found
2524697,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-05-14,229687,111,observation_not_found
2524698,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-05-21,234957,114,observation_not_found
2524699,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-05-28,217469,120,observation_not_found
2524700,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-06-04,216410,112,observation_not_found
2524701,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-06-11,232531,102,observation_not_found
2524702,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-06-18,234424,102,observation_not_found
2524703,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-06-25,245498,90,observation_not_found
2524704,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-07-02,254440,80,observation_not_found
2524705,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-07-09,268131,81,observation_not_found
2524706,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-07-16,278015,80,observation_not_found
2524707,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-07-23,274948,87,observation_not_found
2524708,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-07-30,275436,93,observation_not_found
2524709,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-08-06,293141,86,observation_not_found
2524710,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-08-13,287564,87,observation_not_found
2524711,3pMo77B4r1NwwIK78lO4xf,Me Gusta,ar,2020-08-20,296137,84,observation_not_found
2524868,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-01-16,17621,132,observation_not_found
2524869,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-01-23,17858,127,observation_not_found
2524870,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-01-30,17662,123,observation_not_found
2524871,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-02-06,17334,128,observation_not_found
2524872,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-02-13,16639,129,observation_not_found
2524873,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-02-20,17190,125,observation_not_found
2524874,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-02-27,17211,117,observation_not_found
2524875,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-03-05,16251,142,observation_not_found
2524876,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-03-12,15509,151,observation_not_found
2524877,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-03-19,13545,149,observation_not_found
2524878,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-03-26,14996,136,observation_not_found
2524879,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-04-02,14508,139,observation_not_found
2524880,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-04-09,14332,130,observation_not_found
2524881,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-04-16,13720,135,observation_not_found
2524882,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-04-23,14317,140,observation_not_found
2524883,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-04-30,13873,140,observation_not_found
2524884,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-05-07,14266,132,observation_not_found
2524885,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-05-14,14899,135,observation_not_found
2524886,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-05-21,14843,136,observation_not_found
2524887,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-05-28,13905,148,observation_not_found
2524888,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-06-04,14076,143,observation_not_found
2524889,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-06-11,14469,129,observation_not_found
2524890,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-06-18,14924,127,observation_not_found
2524891,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-06-25,15660,112,observation_not_found
2524892,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-07-02,15875,109,observation_not_found
2524893,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-07-09,17218,101,observation_not_found
2524894,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-07-16,17836,92,observation_not_found
2524895,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-07-23,17661,109,observation_not_found
2524896,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-07-30,17200,117,observation_not_found
2524897,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-08-06,18266,107,observation_not_found
2524898,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-08-13,17867,102,observation_not_found
2524899,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-08-20,18420,96,observation_not_found
2524900,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-08-27,18583,96,observation_not_found
2524901,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-09-03,17794,98,observation_not_found
2524902,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-09-10,19040,105,observation_not_found
2524903,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-09-17,19637,107,observation_not_found
2524904,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-09-24,19176,109,observation_not_found
2524905,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-10-01,18256,112,observation_not_found
2524907,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-10-15,19645,100,observation_not_found
2524915,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-12-10,20023,120,observation_not_found
2524917,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-12-24,19698,115,observation_not_found
2524918,3pMo77B4r1NwwIK78lO4xf,Me Gusta,uy,2020-12-31,21872,102,observation_not_found
2527091,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-01-23,6921,110,ambiguous_observation
2527092,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-01-30,6968,100,ambiguous_observation
2527093,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-02-06,6881,95,ambiguous_observation
2527094,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-02-13,6532,79,ambiguous_observation
2527095,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-02-20,6489,88,ambiguous_observation
2527096,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-02-27,6346,109,ambiguous_observation
2527097,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-03-05,6498,95,ambiguous_observation
2527098,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-03-12,7170,78,ambiguous_observation
2527099,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-03-19,8792,62,ambiguous_observation
2527100,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-03-26,10272,66,ambiguous_observation
2527101,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-04-02,11474,56,ambiguous_observation
2527102,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-04-09,10906,58,ambiguous_observation
2527103,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-04-16,10260,65,ambiguous_observation
2527104,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-04-23,10578,63,ambiguous_observation
2527105,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-04-30,7566,55,ambiguous_observation
2527106,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-05-07,8991,54,ambiguous_observation
2527107,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-05-14,11024,43,ambiguous_observation
2527108,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-05-21,13568,30,ambiguous_observation
2527109,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-05-28,14048,40,ambiguous_observation
2527110,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-06-04,18097,32,ambiguous_observation
2527111,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-06-11,21639,21,ambiguous_observation
2527112,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-06-18,21123,18,ambiguous_observation
2527113,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-06-25,20743,16,ambiguous_observation
2527114,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-07-02,22130,13,ambiguous_observation
2527115,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-07-09,24717,8,ambiguous_observation
2527116,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-07-16,26671,7,ambiguous_observation
2527117,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-07-23,27890,6,ambiguous_observation
2527118,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-07-30,28365,7,ambiguous_observation
2527119,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-08-06,31910,7,ambiguous_observation
2527120,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-08-13,32728,8,ambiguous_observation
2527121,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-08-20,31326,8,ambiguous_observation
2527122,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-08-27,29804,11,ambiguous_observation
2527123,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-09-03,28337,13,ambiguous_observation
2527124,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-09-10,29332,12,ambiguous_observation
2527125,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-09-17,29161,12,ambiguous_observation
2527126,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-09-24,27335,15,ambiguous_observation
2527127,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-10-01,27982,13,ambiguous_observation
2527128,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-10-08,28411,14,ambiguous_observation
2527129,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-10-15,27433,13,ambiguous_observation
2527130,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-10-22,26192,13,ambiguous_observation
2527131,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-10-29,28052,14,ambiguous_observation
2527132,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-11-05,28708,14,ambiguous_observation
2527133,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-11-12,28176,14,ambiguous_observation
2527134,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-11-19,28801,12,ambiguous_observation
2527135,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-11-26,29871,15,ambiguous_observation
2527136,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-12-03,29716,10,ambiguous_observation
2527137,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-12-10,31428,9,ambiguous_observation
2527138,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-12-17,31514,10,ambiguous_observation
2527139,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-12-24,30413,13,ambiguous_observation
2527140,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2020-12-31,29453,13,ambiguous_observation
2527141,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-01-07,37406,14,ambiguous_observation
2527142,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-01-14,36163,17,ambiguous_observation
2527143,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-01-21,34297,17,ambiguous_observation
2527144,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-01-28,33993,17,ambiguous_observation
2527154,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-04-15,19164,40,ambiguous_observation
2527155,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-04-22,15928,37,ambiguous_observation
2527156,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-04-29,17093,37,ambiguous_observation
2527157,3pY3PPvp77FNQq01n4UrS1,سكرتي,eg,2021-05-06,18216,43,ambiguous_observation
2537371,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-03-25,59923,128,ambiguous_observation
2537372,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-04-01,56272,149,ambiguous_observation
2537373,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-04-08,48683,171,ambiguous_observation
2537374,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-04-15,44803,176,ambiguous_observation
2537375,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-04-22,44198,169,ambiguous_observation
2537376,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-04-29,43154,171,ambiguous_observation
2537377,3qMYr2bVu2HpSKrSJ2zj8K,แอบหวัง,th,2021-05-06,42731,172,ambiguous_observation
2607117,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-10-22,205917,120,ambiguous_observation
2607118,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-10-29,200099,120,ambiguous_observation
2607119,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-11-05,201075,125,ambiguous_observation
2607120,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-11-12,201245,119,ambiguous_observation
2607121,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-11-19,214906,108,ambiguous_observation
2607122,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-11-26,221448,110,ambiguous_observation
2607123,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-12-03,242356,100,ambiguous_observation
2607124,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-12-10,216381,122,ambiguous_observation
2607125,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-12-17,213391,121,ambiguous_observation
2607126,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-12-24,205277,130,ambiguous_observation
2607127,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2020-12-31,221536,121,ambiguous_observation
2607128,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-01-07,210964,107,ambiguous_observation
2607129,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-01-14,248459,90,ambiguous_observation
2607130,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-01-21,267477,84,ambiguous_observation
2607131,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-01-28,275435,82,ambiguous_observation
2607132,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-02-04,276139,80,ambiguous_observation
2607133,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-02-11,279399,80,ambiguous_observation
2607134,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-02-18,280760,81,ambiguous_observation
2607135,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-02-25,288144,88,ambiguous_observation
2607136,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-03-04,280183,87,ambiguous_observation
2607137,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-03-11,276365,91,ambiguous_observation
2607138,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-03-18,274742,96,ambiguous_observation
2607139,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-03-25,277918,97,ambiguous_observation
2607140,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-04-01,282960,99,ambiguous_observation
2607141,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-04-08,272283,102,ambiguous_observation
2607142,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-04-15,268158,95,ambiguous_observation
2607143,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-04-22,261558,101,ambiguous_observation
2607144,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-04-29,254570,104,ambiguous_observation
2607145,3vXdK7DCzJyp1MIh10TJFS,東京フラッシュ,jp,2021-05-06,263777,106,ambiguous_observation
2646417,40XC3Fre6dJ2JzmYKsKhUU,Lollipop,ua,2020-11-12,27111,38,observation_not_found
2750008,49AQAXswd32dFJUWOegVWO,Last Dance,tw,2021-05-06,49485,169,observation_not_found
2760787,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-02-13,5860,100,ambiguous_observation
2760788,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-02-20,5728,106,ambiguous_observation
2760789,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-02-27,5952,117,ambiguous_observation
2760790,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-03-05,6097,102,ambiguous_observation
2760791,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-03-12,7139,81,ambiguous_observation
2760792,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-03-19,9112,59,ambiguous_observation
2760793,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-03-26,9655,72,ambiguous_observation
2760794,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-04-02,10297,66,ambiguous_observation
2760795,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-04-09,9308,70,ambiguous_observation
2760796,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-04-16,9936,68,ambiguous_observation
2760797,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-04-23,9557,73,ambiguous_observation
2760798,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-04-30,6650,73,ambiguous_observation
2760799,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-05-07,7193,81,ambiguous_observation
2760800,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-05-14,8016,75,ambiguous_observation
2760801,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-05-21,9410,56,ambiguous_observation
2760802,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-05-28,13883,42,ambiguous_observation
2760803,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-06-04,16176,41,ambiguous_observation
2760804,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-06-11,15759,42,ambiguous_observation
2760805,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-06-18,13395,48,ambiguous_observation
2760806,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-06-25,12892,51,ambiguous_observation
2760807,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-07-02,12988,49,ambiguous_observation
2760808,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-07-09,13529,50,ambiguous_observation
2760809,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-07-16,13409,55,ambiguous_observation
2760810,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-07-23,13256,58,ambiguous_observation
2760811,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-07-30,12930,61,ambiguous_observation
2760812,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-08-06,12899,62,ambiguous_observation
2760813,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-08-13,12886,68,ambiguous_observation
2760814,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-08-20,12637,71,ambiguous_observation
2760815,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-08-27,11568,84,ambiguous_observation
2760816,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-09-03,11467,85,ambiguous_observation
2760817,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-09-10,12015,76,ambiguous_observation
2760818,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-09-17,11417,90,ambiguous_observation
2760819,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-09-24,11291,89,ambiguous_observation
2760820,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-10-01,11333,91,ambiguous_observation
2760821,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-10-08,11167,101,ambiguous_observation
2760822,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-10-15,10847,91,ambiguous_observation
2760823,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-10-22,10369,95,ambiguous_observation
2760824,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-10-29,11495,76,ambiguous_observation
2760825,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-11-05,12184,70,ambiguous_observation
2760826,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-11-12,12053,74,ambiguous_observation
2760827,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-11-19,11819,77,ambiguous_observation
2760828,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-11-26,12386,82,ambiguous_observation
2760829,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-12-03,12394,77,ambiguous_observation
2760830,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-12-10,13513,77,ambiguous_observation
2760831,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-12-17,14331,68,ambiguous_observation
2760832,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-12-24,13923,83,ambiguous_observation
2760833,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2020-12-31,13622,84,ambiguous_observation
2760834,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2021-01-07,15594,89,ambiguous_observation
2760835,4AvJP6kNoa6Cua3cqlZmCm,كان نفسي,eg,2021-01-14,15276,101,ambiguous_observation
