database_track_id,source_track_id,database_track_name,track_id,artists,name
85724,6dyxUD4cyRusKAzBOvBeUV,我的路,6dyxUD4cyRusKAzBOvBeUV,['玖壹壹'],我的路
85751,5rY7xc2h5Imj6iFn97h8Qj,勇气,5rY7xc2h5Imj6iFn97h8Qj,['棉子'],勇气
85829,1erzbICeyyJqoZ4UzZiTEX,ساكت على الجرح,1erzbICeyyJqoZ4UzZiTEX,['غريب ال مخلص'],ساكت على الجرح
85945,3Wnba0vkxR4nmXbaRF9foE,化け猫 - Leaks From His Laptop,3Wnba0vkxR4nmXbaRF9foE,['キタニタツヤ'],化け猫 - Leaks From His Laptop
85986,00ZFbk7oYrtx8nup5y58BO,Ванька-Встанька,00ZFbk7oYrtx8nup5y58BO,['Маша Кондратенко'],Ванька-Встанька
86190,6vcl5gHFcDmGnioPoHBxER,處處遺憾,6vcl5gHFcDmGnioPoHBxER,['颜人中'],處處遺憾
86380,6pFxVcn6T4BdP8mfZpTQHZ,想和你看五月的晚霞,6pFxVcn6T4BdP8mfZpTQHZ,['陳華'],想和你看五月的晚霞
86381,1f97blysH2T3QfH4qyaCq3,在你和天空之間,1f97blysH2T3QfH4qyaCq3,['趙之璧'],在你和天空之間
86390,7l0mEEKB8oCEDC2SHpfYyL,紫外線,7l0mEEKB8oCEDC2SHpfYyL,['蔡詩蕓'],紫外線
86609,5XApCrSTIAPapBPT1Vo4SZ,藍二乗,5XApCrSTIAPapBPT1Vo4SZ,['ヨルシカ'],藍二乗
86686,2WwGSn1idafr0euRwVTUeJ,手首からマンゴー,2WwGSn1idafr0euRwVTUeJ,['たかやん'],手首からマンゴー
86968,4vNQ1EfgVDbwxnsHdBl7Io,不敢聽的歌,4vNQ1EfgVDbwxnsHdBl7Io,['李千那'],不敢聽的歌
87038,7rIwDvcfedU6IfqIcweezM,錯過,7rIwDvcfedU6IfqIcweezM,['李佳歡'],錯過
87389,0YHlIu1OprFA3h2XQJ0J2t,查某囡仔,0YHlIu1OprFA3h2XQJ0J2t,['李千那'],查某囡仔
87548,5x3XaPGYiBcGQjHKDbZUQJ,眼淚博物館,5x3XaPGYiBcGQjHKDbZUQJ,['鄭興'],眼淚博物館
87599,09hpKZJxqSY7x2eDZKIuvI,你留給我的遺憾無以名狀,09hpKZJxqSY7x2eDZKIuvI,['理想混蛋 雞丁'],你留給我的遺憾無以名狀
87605,5unp38EvMBSGhyJAy6ULtL,We are young,5unp38EvMBSGhyJAy6ULtL,['李玉璽'],We are young
87673,5RiVVtlpodfsslwhENIyCP,игрушка,5RiVVtlpodfsslwhENIyCP,['кис-кис'],игрушка
87992,2Ifn0MXm7x9ddBQPUabV9a,なにが悪い,2Ifn0MXm7x9ddBQPUabV9a,['結束バンド'],なにが悪い
88059,15zvOBuL1QbkL7bvudg2p5,แก้มน้องนางนั้นแดงกว่าใคร,15zvOBuL1QbkL7bvudg2p5,['เขียนไขและวานิช'],แก้มน้องนางนั้นแดงกว่าใคร
88120,11EG8OCCFflxDVkVXQF2p7,Проси пробачення,11EG8OCCFflxDVkVXQF2p7,['анастимоза'],Проси пробачення
88143,0QOBcIXo19VdwyRLe8GJho,غصب علينا,0QOBcIXo19VdwyRLe8GJho,['شبل الدواسر'],غصب علينا
88287,2QLzS7wXcelJaUZ5LdzmUk,好きにさせた癖に,2QLzS7wXcelJaUZ5LdzmUk,['あれくん'],好きにさせた癖に
88431,4tXqq3e40TbVHZFZvomeR0,甜美的繩索,4tXqq3e40TbVHZFZvomeR0,['李千那'],甜美的繩索
88471,55uGHTILUlOWvBkCHfJQmh,لحن الفراق,55uGHTILUlOWvBkCHfJQmh,['غريب ال مخلص'],لحن الفراق
88521,3q1M6KKkQdeahPrtYxNerS,相逢何必曾相識,3q1M6KKkQdeahPrtYxNerS,"['蔣志光', '韋綺珊']",相逢何必曾相識
88531,1aOTZY5e5thviRemCX3P1b,她的故事,1aOTZY5e5thviRemCX3P1b,['汪睿'],她的故事
89074,539tTfqhEpS2At6iU31Bg0,台北紐約,539tTfqhEpS2At6iU31Bg0,['馬念先'],台北紐約
89081,3HsnBF6hjDAuYwhHJgnBEu,ท็อปในรุ่น,3HsnBF6hjDAuYwhHJgnBEu,['ฮันเตอร์'],ท็อปในรุ่น
89126,788k2DZ6B4b3GDMRnxrGYi,МАЛЬЧИК,788k2DZ6B4b3GDMRnxrGYi,['ФОГЕЛЬ'],МАЛЬЧИК
89343,1yrQI5Ycgi7xU9P4i98NXL,Отпускай,1yrQI5Ycgi7xU9P4i98NXL,['Три дня дождя'],Отпускай
89416,6KCEL11alMnIccqpRBrrN1,会いたい,6KCEL11alMnIccqpRBrrN1,['もさを。'],会いたい
89847,5WQAussByRFjUWYQDowtHE,スカー,5WQAussByRFjUWYQDowtHE,['キタニタツヤ'],スカー
89999,22jikE8F9Ijg5B7dtLHjU0,在錯誤的宇宙尋找愛,22jikE8F9Ijg5B7dtLHjU0,['陳健安'],在錯誤的宇宙尋找愛
90013,5a6wqVqrV0yjsziNl4q8Gi,Самый лучший день,5a6wqVqrV0yjsziNl4q8Gi,['Кишлак'],Самый лучший день
90065,579bEWuP9oBb3ddKgiOk86,當你說了再見以後 - 戲劇<美男魚澡堂>片尾曲,579bEWuP9oBb3ddKgiOk86,['林凡'],當你說了再見以後 - 戲劇<美男魚澡堂>片尾曲
90086,0Eh0C7rpC5E0sPy4OcLdsq,我就想你,0Eh0C7rpC5E0sPy4OcLdsq,['理想混蛋'],我就想你
90177,0BcDe0azCqMFU4kAXvUqqk,不想結束,0BcDe0azCqMFU4kAXvUqqk,['吳亦帆'],不想結束
90459,6OcgN2pjYC6ux5g4DrNbCX,последняя песня про школу,6OcgN2pjYC6ux5g4DrNbCX,['алёна швец.'],последняя песня про школу
90855,3dIu02gSTWB0kvYah9zXnN,машина для убийств,3dIu02gSTWB0kvYah9zXnN,['алёна швец.'],машина для убийств
91072,7rAoL9jSNc3MgG46GqLIHX,Я боюсь людей,7rAoL9jSNc3MgG46GqLIHX,['Дора'],Я боюсь людей
91152,6V1THrNJrzNnPjKJwg4WfZ,Санта Клаус,6V1THrNJrzNnPjKJwg4WfZ,['Платина'],Санта Клаус
91154,5ISHFvPLUqKz2JfDRtwnb2,忘れてやらない,5ISHFvPLUqKz2JfDRtwnb2,['結束バンド'],忘れてやらない
91204,4DpmRTZZD8DJmU9W1X31nq,Генг,4DpmRTZZD8DJmU9W1X31nq,['Платина'],Генг
91292,2tSOz2c3qqs8jOdlyMvHww,мальчик,2tSOz2c3qqs8jOdlyMvHww,['кис-кис'],мальчик
91296,5l95JyvZqYz9tEzJOkjYiH,попушиш курчину,5l95JyvZqYz9tEzJOkjYiH,['ぶだれ'],попушиш курчину
91378,2MK1cGZzVDzNnwbniMmDrJ,春天不如預期,2MK1cGZzVDzNnwbniMmDrJ,['老王樂隊'],春天不如預期
91404,0upiMcFbQHH51etgz4xK0l,四季予你,0upiMcFbQHH51etgz4xK0l,['程響'],四季予你
91561,4rGmfL85pgfnInGd7TWGoN,称职,4rGmfL85pgfnInGd7TWGoN,['李佳歡'],称职
91633,50Wrd6C3JeMMRgy3mJEN0d,Эй,50Wrd6C3JeMMRgy3mJEN0d,['Кишлак'],Эй
91756,4GRYUnrPB4rfQLhiO29cEW,法國片,4GRYUnrPB4rfQLhiO29cEW,['輕晨電'],法國片
91764,7FB375pwhrKOrIXoaQQbRY,وافي في حبك,7FB375pwhrKOrIXoaQQbRY,['عبدالله ال فروان'],وافي في حبك
91919,3jqP3Dcfc2CgqktXt7V27B,一首唱不紅的歌,3jqP3Dcfc2CgqktXt7V27B,['張傑'],一首唱不紅的歌
91920,0frY8aHUcvYPgW1d44lLav,ピアノソナタ第8番「悲愴」 第3楽章,0frY8aHUcvYPgW1d44lLav,['井谷俊二'],ピアノソナタ第8番「悲愴」 第3楽章
92015,0Nm79UWy3P9dQ6MmMkOQsf,Она не твоя,0Nm79UWy3P9dQ6MmMkOQsf,['МОТ'],Она не твоя
92059,4U0DuUjKUOnRLrY7iBQ3kU,وفر الأعذار,4U0DuUjKUOnRLrY7iBQ3kU,['فرقة أبناء المزاريع الحربية'],وفر الأعذار
92060,534CTO8v2KnPNSMJ0jI3W3,センチメンタル・キス - Acoustic ver.,534CTO8v2KnPNSMJ0jI3W3,['汐れいら'],センチメンタル・キス - Acoustic ver.
92074,2rGYOROrhTZ8w6miUQHcUc,寶貝兒,2rGYOROrhTZ8w6miUQHcUc,['吳青峰'],寶貝兒
92106,5VUVf5tMTfL8UwdOmiRxqJ,下一束光,5VUVf5tMTfL8UwdOmiRxqJ,['吳林峰'],下一束光
92171,0fFPF89LHrD2ziMbeLSxXy,心に穴が空いた,0fFPF89LHrD2ziMbeLSxXy,['ヨルシカ'],心に穴が空いた
92182,3kRfAMotUWqRfPj5HLIn7m,Втомився,3kRfAMotUWqRfPj5HLIn7m,['Нервы'],Втомився
92201,42p94sdDTSKGCoLUssuJme,Сидативи,42p94sdDTSKGCoLUssuJme,['СТРУКТУРА ЩАСТЯ'],Сидативи
92227,1ErDc15FVabBqxwgCCFfBa,打鐵,1ErDc15FVabBqxwgCCFfBa,['玖壹壹'],打鐵
92711,4wUcJ3F5u60aviAVfh9QLI,孤味 - 孤味電影主題曲,4wUcJ3F5u60aviAVfh9QLI,['于子育'],孤味 - 孤味電影主題曲
92728,0gzzxl6BI8WSwJNGgUNV3D,歌頌者,0gzzxl6BI8WSwJNGgUNV3D,['吳青峰'],歌頌者
92756,7lRCvofuqk5YZinCcxiYXK,雨とカプチーノ,7lRCvofuqk5YZinCcxiYXK,['ヨルシカ'],雨とカプチーノ
92856,0cXmD7OpJfjmKP7zlrMQHS,спать с тобой,0cXmD7OpJfjmKP7zlrMQHS,['хочуспать'],спать с тобой
92944,2mJfqM5fj5lJNcepZlPKrW,مهرجان اربع حيطان,2mJfqM5fj5lJNcepZlPKrW,"['فيلو', 'مسلم']",مهرجان اربع حيطان
93112,1GlvmsbhciFeavqvFm0n67,空想夜車,1GlvmsbhciFeavqvFm0n67,['潘裕文'],空想夜車
93160,0nrsjQzpO68cDqGwgeLw2q,Кожаные штаны,0nrsjQzpO68cDqGwgeLw2q,['Фикс'],Кожаные штаны
93633,07OqHFlvFm7rSx5bqgCUpP,Кобра,07OqHFlvFm7rSx5bqgCUpP,['Китана'],Кобра
93796,2MpaZJt2HzeMVjV1BefEQn,راح ونساني,2MpaZJt2HzeMVjV1BefEQn,['غريب ال مخلص'],راح ونساني
93881,6YhkGoVGORRi9s9F9Sky8F,同樣一個你,6YhkGoVGORRi9s9F9Sky8F,['告五人'],同樣一個你
94020,4stWOQpaEynPUlVAb4Jtw9,Тп на аме,4stWOQpaEynPUlVAb4Jtw9,['СЕРЕГА ПИРАТ'],Тп на аме
94025,7mrgGXYhv8hBL8QsKqec0n,你還好嗎?,7mrgGXYhv8hBL8QsKqec0n,['葉良俊'],你還好嗎?
94119,26G8FKUNpuMXoj5aptV5a1,陪我寂寞,26G8FKUNpuMXoj5aptV5a1,['颜人中'],陪我寂寞
94136,6fqGd6ImuBi4yTUMhXhNG1,In Family We Trust,6fqGd6ImuBi4yTUMhXhNG1,['เทิดศักดิ์ จันทร์ปาน'],In Family We Trust
94309,17sYouUdFm019wFMYEV8Ut,شيلة باشة الغيد,17sYouUdFm019wFMYEV8Ut,['احمد الرجعان'],شيلة باشة الغيد
94433,2NXddF7ncQUPslY79aqojN,給你/妳,2NXddF7ncQUPslY79aqojN,['柯智棠'],給你/妳
94531,2uNHNnp1423TjUOUzP2c5W,愛的主旋律,2uNHNnp1423TjUOUzP2c5W,['卓文萱'],愛的主旋律
94632,1J707Wskr4x6JO9QwhiCm4,我睡不著,1J707Wskr4x6JO9QwhiCm4,['守夜人'],我睡不著
94787,4cQcxj5mQ04SXEVnONBmRj,突然好想你 live in the sky,4cQcxj5mQ04SXEVnONBmRj,"['五月天, 李榮浩, 蕭敬騰 & 毛不易']",突然好想你 live in the sky
95029,3g5dNErOJH15JteFy8gHld,帶我去找夜生活,3g5dNErOJH15JteFy8gHld,['告五人'],帶我去找夜生活
95298,2PYDidlZa9pKdgaWeyztAt,何必記念,2PYDidlZa9pKdgaWeyztAt,['小球(莊鵑瑛)'],何必記念
95391,2COMwo1xndfNLKut0jbSVN,冰川消失那天Lost Glacier,2COMwo1xndfNLKut0jbSVN,['張哲瀚'],冰川消失那天Lost Glacier
95489,17nGlGRqEDGBNxF6rhBVmu,窗 (电视剧《扶摇》人物主题曲暨片尾曲),17nGlGRqEDGBNxF6rhBVmu,['吳青峰'],窗 (电视剧《扶摇》人物主题曲暨片尾曲)
95654,76aSoQFJJjj43QJizB0Cvr,夢的解析,76aSoQFJJjj43QJizB0Cvr,['陳惠婷'],夢的解析
95791,2KNLhoMNOSIdMNfVeOJo7l,彩蛋,2KNLhoMNOSIdMNfVeOJo7l,['張三李四'],彩蛋
