source_artist_label,source_artist_key,source_country,artist_count,artist_id,country_id
"['Lary Over', 'Amenazzy', 'Farruko']",ee1a333270ff69e7dbe3908209c6d380a6799bb540ebb741b28317053b7e6738,gt,3,,45
"['Lary Over', 'Amenazzy', 'Farruko']",ee1a333270ff69e7dbe3908209c6d380a6799bb540ebb741b28317053b7e6738,hn,3,,58
"['Lary Over', 'Amenazzy', 'Farruko']",ee1a333270ff69e7dbe3908209c6d380a6799bb540ebb741b28317053b7e6738,ni,3,,59
"['Lary Over', 'Amenazzy', 'Farruko']",ee1a333270ff69e7dbe3908209c6d380a6799bb540ebb741b28317053b7e6738,pa,3,,53
"['Lary Over', 'Amenazzy', 'Farruko']",ee1a333270ff69e7dbe3908209c6d380a6799bb540ebb741b28317053b7e6738,py,3,,55
"['Lary Over', 'Anuel AA', 'Bryant Myers', 'Almighty', 'Brytiago']",9177a0b12686006761030a7d60924a996bd1a3ebab55e52073114c2f0ae2de6a,do,5,,60
"['Lary Over', 'Anuel AA', 'Bryant Myers', 'Almighty', 'Brytiago']",9177a0b12686006761030a7d60924a996bd1a3ebab55e52073114c2f0ae2de6a,pa,5,,53
"['Lary Over', 'Farruko', 'El Alfa', 'Lirico En La Casa']",df7dd8fd7d29de2bee6d35a1b41115a820ec2479d44b2f4740232b5792b49b19,do,4,,60
"['Lary Over', 'Farruko']",01e5610377b8ba064829f5725fb978eb7278a7cccdfb88290500616a29999aea,cl,2,,25
"['Lary Over', 'Farruko']",01e5610377b8ba064829f5725fb978eb7278a7cccdfb88290500616a29999aea,do,2,,60
"['Lary Over', 'Farruko']",01e5610377b8ba064829f5725fb978eb7278a7cccdfb88290500616a29999aea,hn,2,,58
"['Lary Over', 'Farruko']",01e5610377b8ba064829f5725fb978eb7278a7cccdfb88290500616a29999aea,py,2,,55
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,cl,2,,25
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,do,2,,60
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,ec,2,,40
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,es,2,,9
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,gt,2,,45
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,hn,2,,58
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,mt,2,,61
"['Lary Over', 'Lirico En La Casa']",e9e17457a10216b84f421b4ad68bd1c0a7c88aa7ac3c2c8081be6879f72160f8,ni,2,,59
"['Lary Over', 'Zion & Lennox']",3fd7ddeca4b12aa61927d9585ba074381c67cd3f0a66a5c48e6b65513294d876,py,2,,55
"['Lary Over', 'Ñejo']",e58414782a3588f714300ff0abfd058c19cb73db6c038fb85cb7a1ebef8889b6,cl,2,,25
"['Lary Over', 'Ñejo']",e58414782a3588f714300ff0abfd058c19cb73db6c038fb85cb7a1ebef8889b6,hn,2,,58
"['Lary Over', 'Ñejo']",e58414782a3588f714300ff0abfd058c19cb73db6c038fb85cb7a1ebef8889b6,pa,2,,53
"['Lary Over', 'Ñejo']",e58414782a3588f714300ff0abfd058c19cb73db6c038fb85cb7a1ebef8889b6,py,2,,55
"['Las Chuches', 'Daviles de Novelda']",044085158a98b37c5cb92adf7a14663aa19ce8bc1702e6142d67ce6b799152ea,es,2,,9
['Lasse Lindh'],6d4e8103ce5101790a0c84deb2815aee07c1e78baae7cb867113c213d98fffec,my,1,,37
['Lasse Lindh'],6d4e8103ce5101790a0c84deb2815aee07c1e78baae7cb867113c213d98fffec,tw,1,,35
"['Lasse Stefanz', 'N!NE']",8082ab07639111e26c8e04670c2a8bd117b006df54a0cbf0ef9171d9da729c7e,se,2,,2
"['Lasso', 'Cami']",1c1b172c36576fc344330b8fa7a53c5d6edccc7dc04fc02f9a7f62795f8f219d,bo,2,,57
"['Lasso', 'Cami']",1c1b172c36576fc344330b8fa7a53c5d6edccc7dc04fc02f9a7f62795f8f219d,cl,2,,25
"['Lasso', 'Cami']",1c1b172c36576fc344330b8fa7a53c5d6edccc7dc04fc02f9a7f62795f8f219d,pe,2,,30
"['Lasso', 'Danna Paola']",40bdee0fc70031c246d362ad158db047d43f33079c351e2befd368f257084a0e,mx,2,,14
"['Lasso', 'Danna Paola']",40bdee0fc70031c246d362ad158db047d43f33079c351e2befd368f257084a0e,pe,2,,30
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,bo,2,,57
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,cr,2,,32
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,ec,2,,40
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,gt,2,,45
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,mx,2,,14
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,pe,2,,30
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,sv,2,,47
"['Lasso', 'Sebastian Yatra']",a8e8069d1bef176227dcab3ede1fdf06a7a5399f15426797208cb58c972acbca,uy,2,,49
"['Last Child', 'Gisel']",7d1958e9c3ac122d57df78eaa9dee41c543489f1272a6e1dd9b158f18d1f7a97,id,2,,44
"['Lata Mangeshkar', 'Heartlock']",68c5ac6b06bee545fba890a291e31b4b4a0cdc41f2ceb4257d0b6987b0c0ce24,in,2,,50
"['Lata Mangeshkar', 'Heartlock']",68c5ac6b06bee545fba890a291e31b4b4a0cdc41f2ceb4257d0b6987b0c0ce24,pk,2,,74
"['Latifah', 'Clandistino']",9e57b0417382eb16fec9f6b57c958365730e3a2aaa3703a88d5db017702bdb9b,nl,2,,6
"['Latifah', 'Henkie T', 'NAVI']",9a42716cee697308c4905570778a32c0604fba658353cfe8161691aa132d7afb,nl,3,,6
"['Latto', 'Mariah Carey', 'DJ Khaled']",438000a8fddd86253e7461fe10b6a6b45d353e9b6903c736d15543df321abb22,gb,3,,4
"['Latto', 'Mariah Carey', 'DJ Khaled']",438000a8fddd86253e7461fe10b6a6b45d353e9b6903c736d15543df321abb22,ie,3,,16
"['Lau Jr', 'Bossikan', 'FLY LO']",35e265baacb19a3eb561e85d7be54c3ff9cfa0c040874029a993eb7dee72522d,cy,3,,64
"['Lau Jr', 'Bossikan', 'FLY LO']",35e265baacb19a3eb561e85d7be54c3ff9cfa0c040874029a993eb7dee72522d,gr,3,,42
"['Lau Jr', 'Kidd', 'Mike G']",c2affbadcd85fc1e074f46e755ce24416092a344ae3fed0f9827974962337976,gr,3,,42
"['Lau Jr', 'Night Grind']",7cae3ef6e37288d80896f39ba437ea93b5ca72fe50edfbcc4431c3e6a70d9e84,gr,2,,42
"['Lauana Prado', 'Maiara & Maraisa']",e3d05b2153e65a89c9cf560b4a59c5179ed83634d5f0b4b88a87b2d1997c9b92,br,2,,18
['Laura Les'],e4e4387d1ba802bea561b397fcb6037c5339ed66f27e101cb3880164833eb9f1,ee,1,,39
['Laura Les'],e4e4387d1ba802bea561b397fcb6037c5339ed66f27e101cb3880164833eb9f1,lt,1,,46
"['Laura Tesoro', 'Loïc Nottet', 'Alex Germys']",22011683aa75ca556eae14caebc85bf8e2fa33fe0d919bfbcf88f2b8515bece6,be,3,,11
['Lauri Garcia'],c142907ba8cd5651981946cf836a63549e20d059f1e4e05814342d2c22eba505,mx,1,,14
"['Lauri Tähkä', 'Tuuletar']",c8f3052580f1b5fa5169cd7c898c651c69c4d887820d774c1ced7839003753c6,fi,2,,13
"['Lauty Gram', 'Omar Varela']",3425d85e66cce302d26c54d4c9ee81b9a8d950a68895c1cc197ef7c26fc24b52,uy,2,,49
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ae,2,,65
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,at,2,,24
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,au,2,,5
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,be,2,,11
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,bg,2,,62
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ca,2,,12
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ch,2,,17
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,cy,2,,64
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,cz,2,,21
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,de,2,,8
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,dk,2,,10
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ee,2,,39
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,eg,2,,68
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,fi,2,,13
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,gb,2,,4
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,gr,2,,42
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,hk,2,,38
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,hu,2,,31
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,id,2,,44
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ie,2,,16
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,il,2,,33
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,in,2,,50
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,is,2,,43
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,jp,2,,22
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,lt,2,,46
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,lu,2,,48
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,lv,2,,41
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ma,2,,70
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,mt,2,,61
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,my,2,,37
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,nl,2,,6
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,no,2,,7
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,nz,2,,27
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ph,2,,36
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,pl,2,,20
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,pt,2,,28
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,ro,2,,54
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,sa,2,,67
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,se,2,,2
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,sg,2,,29
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,sk,2,,52
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,th,2,,63
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,tw,2,,35
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,us,2,,3
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,vn,2,,51
"['Lauv', 'Anne-Marie']",30709f44c906f943a458303dda6f61d47d8d2d39057face8609d123f73806b99,za,2,,56
"['Lauv', 'BTS']",c9edd199cbdb00663321ad0d1de6218fb25c5c3d1795c08d787ed2ca87af6897,id,2,,44
"['Lauv', 'BTS']",c9edd199cbdb00663321ad0d1de6218fb25c5c3d1795c08d787ed2ca87af6897,kr,2,,69
"['Lauv', 'BTS']",c9edd199cbdb00663321ad0d1de6218fb25c5c3d1795c08d787ed2ca87af6897,my,2,,37
"['Lauv', 'BTS']",c9edd199cbdb00663321ad0d1de6218fb25c5c3d1795c08d787ed2ca87af6897,sg,2,,29
"['Lauv', 'BTS']",c9edd199cbdb00663321ad0d1de6218fb25c5c3d1795c08d787ed2ca87af6897,vn,2,,51
"['Lauv', 'Conan Gray']",3fa0c9514f92b297a0ff54fe00ea153ed25731a47f0ac2872877a69443a9d7aa,hk,2,,38
"['Lauv', 'Conan Gray']",3fa0c9514f92b297a0ff54fe00ea153ed25731a47f0ac2872877a69443a9d7aa,my,2,,37
"['Lauv', 'Conan Gray']",3fa0c9514f92b297a0ff54fe00ea153ed25731a47f0ac2872877a69443a9d7aa,ph,2,,36
"['Lauv', 'Conan Gray']",3fa0c9514f92b297a0ff54fe00ea153ed25731a47f0ac2872877a69443a9d7aa,sg,2,,29
"['Lauv', 'Conan Gray']",3fa0c9514f92b297a0ff54fe00ea153ed25731a47f0ac2872877a69443a9d7aa,th,2,,63
"['Lauv', 'Conan Gray']",3fa0c9514f92b297a0ff54fe00ea153ed25731a47f0ac2872877a69443a9d7aa,tw,2,,35
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,at,2,,24
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,au,2,,5
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,be,2,,11
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,bg,2,,62
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,ca,2,,12
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,ch,2,,17
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,cy,2,,64
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,cz,2,,21
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,dk,2,,10
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,ee,2,,39
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,fi,2,,13
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,gb,2,,4
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,gr,2,,42
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,hk,2,,38
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,hu,2,,31
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,id,2,,44
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,ie,2,,16
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,il,2,,33
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,in,2,,50
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,lt,2,,46
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,lu,2,,48
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,lv,2,,41
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,mt,2,,61
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,my,2,,37
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,no,2,,7
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,nz,2,,27
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,ph,2,,36
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,pt,2,,28
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,ro,2,,54
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,se,2,,2
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,sg,2,,29
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,sk,2,,52
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,th,2,,63
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,tw,2,,35
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,us,2,,3
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,vn,2,,51
"['Lauv', 'Julia Michaels']",e802ecdd369bd43951bed437007b9645daa0dfb7ffa5d498f7e79542f8ef0fd1,za,2,,56
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,ae,2,,65
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,au,2,,5
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,ca,2,,12
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,cy,2,,64
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,ee,2,,39
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,hk,2,,38
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,hu,2,,31
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,id,2,,44
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,ie,2,,16
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,in,2,,50
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,lt,2,,46
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,lu,2,,48
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,lv,2,,41
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,mt,2,,61
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,my,2,,37
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,nz,2,,27
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,ph,2,,36
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,ro,2,,54
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,sa,2,,67
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,sg,2,,29
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,sk,2,,52
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,th,2,,63
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,tw,2,,35
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,us,2,,3
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,vn,2,,51
"['Lauv', 'LANY']",b6378f8040108415ed10263b0a2d378302930c44045cfcb8a90cf41b5be12d45,za,2,,56
"['Lauv', 'Robin Schulz']",be40ce1768ca6f67c5bd29163b3a5ca10f69c6f79697779886545c5049ff0812,ie,2,,16
"['Lauv', 'Ryan Riback']",f9424595aeb31df50fc86d1712c5874ffe7cd0fd46e68e79e0d26f696a8b3f58,be,2,,11
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,ae,2,,65
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,at,2,,24
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,au,2,,5
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,be,2,,11
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,bg,2,,62
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,ca,2,,12
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,ch,2,,17
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,cy,2,,64
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,cz,2,,21
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,de,2,,8
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,dk,2,,10
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,ee,2,,39
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,es,2,,9
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,fi,2,,13
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,fr,2,,19
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,gb,2,,4
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,gr,2,,42
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,gt,2,,45
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,hk,2,,38
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,hn,2,,58
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,hu,2,,31
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,id,2,,44
"['Lauv', 'Troye Sivan']",83f2ad8ae9cfa58faeb2bcc9976bc1b5f9e8e9f5fdb7875511a1d188692d9b68,ie,2,,16
